par_cz,kid_race,par_pctile,shrunk_xkid_mtabalance2020,cz_name
24600,Hispanic,75,63358.33333333334,Farmington
24600,AIAN,-9,35465,Farmington
24600,White,75,89392.90830945558,Farmington
24600,Black,25,24238.33333333333,Farmington
24600,Black,50,50170.83333333333,Farmington
24600,Asian,-9,124550,Farmington
24600,AIAN,25,23210,Farmington
24600,Asian,75,123000,Farmington
24600,Black,75,76103.33333333333,Farmington
24600,AIAN,50,35465,Farmington
24600,Pooled,25,43084.82910694597,Farmington
24600,Hispanic,-9,50389.16666666666,Farmington
24600,Asian,25,126100,Farmington
24600,AIAN,75,47720,Farmington
24600,Hispanic,50,50389.16666666667,Farmington
24600,Pooled,-9,63426.87083080655,Farmington
24600,Pooled,75,88292.41239892184,Farmington
24600,White,25,43211.77288528389,Farmington
24600,White,-9,63861.63356822549,Farmington
24701,White,25,59434.05620036653,St. Louis
24701,Hispanic,50,68570.62488065322,St. Louis
24701,Asian,50,131044.100051573,St. Louis
24701,Hispanic,75,87917.74818401937,St. Louis
24701,Asian,75,153525.3429602888,St. Louis
24701,Pooled,75,100701.1464509079,St. Louis
24701,AIAN,25,27213.0705882353,St. Louis
24701,White,50,82486.79938819289,St. Louis
24701,Black,25,17731.67189132706,St. Louis
24701,Black,50,29139.00521337061,St. Louis
24701,AIAN,75,63475.64705882353,St. Louis
24701,Asian,-9,134893.9534883721,St. Louis
24701,Black,75,40546.33853541416,St. Louis
24701,AIAN,-9,45344.35882352941,St. Louis
24701,Pooled,50,71973.97165459258,St. Louis
24701,Hispanic,-9,71114.90410958904,St. Louis
24701,Asian,25,108562.8571428571,St. Louis
24701,White,75,105539.5425760193,St. Louis
24701,AIAN,50,45344.35882352942,St. Louis
24701,White,-9,91712.2889491426,St. Louis
24701,Black,-9,22862.50809935205,St. Louis
24701,Hispanic,25,49223.50157728707,St. Louis
24701,Pooled,25,43246.79685827723,St. Louis
24701,Pooled,-9,77580.03335834167,St. Louis
24702,Hispanic,50,60027.5,Mexico
24702,Black,25,18321.35135135135,Mexico
24702,Asian,25,193600,Mexico
24702,Asian,75,192600,Mexico
24702,Pooled,75,89365.49234135667,Mexico
24702,Pooled,50,67117.57774962571,Mexico
24702,White,25,44690.4347826087,Mexico
24702,Black,-9,25431.66666666667,Mexico
24702,Pooled,-9,66687.89699570816,Mexico
24702,Hispanic,75,83520,Mexico
24702,Hispanic,25,36535,Mexico
24702,Asian,50,193100,Mexico
24702,Black,50,27595.67567567567,Mexico
24702,Black,75,36870,Mexico
24702,White,50,67607.29056203605,Mexico
24702,White,75,90524.14634146342,Mexico
24702,White,-9,67496.04368932039,Mexico
24702,Asian,-9,193100,Mexico
24702,Hispanic,-9,60027.5,Mexico
24702,Pooled,25,44869.66315789473,Mexico
24801,Hispanic,25,36913.07692307692,Jacksonville
24801,Black,75,43380,Jacksonville
24801,Pooled,-9,65889.56978967495,Jacksonville
24801,White,-9,66846.54081632652,Jacksonville
24801,Pooled,25,42163.85896180216,Jacksonville
24801,Black,-9,23057.5,Jacksonville
24801,Asian,50,99230,Jacksonville
24801,White,50,66027.04627811068,Jacksonville
24801,Black,25,13820,Jacksonville
24801,Asian,75,103640,Jacksonville
24801,Asian,25,94820,Jacksonville
24801,Hispanic,75,60765.38461538462,Jacksonville
24801,Pooled,75,88507.63772175537,Jacksonville
24801,Hispanic,-9,48839.23076923077,Jacksonville
24801,White,25,42406.32135306554,Jacksonville
24801,Hispanic,50,48839.23076923077,Jacksonville
24801,Asian,-9,99230,Jacksonville
24801,Black,50,28600,Jacksonville
24801,Pooled,50,65335.74834177876,Jacksonville
24801,White,75,89647.77120315582,Jacksonville
24802,Pooled,75,90029.80888676542,Springfield
24802,Hispanic,75,75883.71428571429,Springfield
24802,Asian,50,154842.6724137931,Springfield
24802,Pooled,50,66824.09471208278,Springfield
24802,Asian,75,170110.3448275862,Springfield
24802,AIAN,50,40910,Springfield
24802,White,75,90954.83111566018,Springfield
24802,Pooled,25,43618.38053740015,Springfield
24802,White,-9,75504.58838963594,Springfield
24802,White,25,47934.01826484018,Springfield
24802,Hispanic,-9,63108.55072463768,Springfield
24802,Hispanic,50,62920.68067226891,Springfield
24802,Asian,25,139575,Springfield
24802,Asian,-9,159253.3333333333,Springfield
24802,Black,75,41351.54929577465,Springfield
24802,AIAN,75,45390,Springfield
24802,White,50,69444.42469025019,Springfield
24802,AIAN,-9,40910,Springfield
24802,Hispanic,25,49957.64705882353,Springfield
24802,Black,25,15338.94736842105,Springfield
24802,Black,-9,21515.85284280936,Springfield
24802,Black,50,28345.24833209785,Springfield
24802,Pooled,-9,71612.36311239193,Springfield
24802,AIAN,25,36430,Springfield
24900,Hispanic,25,44982.80701754386,Edwardsville
24900,White,25,46468.07562076749,Edwardsville
24900,AIAN,25,24273.52941176471,Edwardsville
24900,Hispanic,-9,58470.26548672566,Edwardsville
24900,Pooled,-9,68174.52211690364,Edwardsville
24900,White,50,66390.35518627027,Edwardsville
24900,Hispanic,75,72198.57142857143,Edwardsville
24900,Pooled,75,85066.17996320454,Edwardsville
24900,Asian,-9,127678.8888888889,Edwardsville
24900,Black,-9,25069.37908496732,Edwardsville
24900,Black,75,45721.52941176471,Edwardsville
24900,AIAN,75,48421.76470588235,Edwardsville
24900,Hispanic,50,58590.68922305765,Edwardsville
24900,AIAN,-9,36347.64705882353,Edwardsville
24900,Asian,75,128134,Edwardsville
24900,Pooled,25,43832.45842371656,Edwardsville
24900,White,-9,70937.0775261324,Edwardsville
24900,White,75,86312.63475177305,Edwardsville
24900,Pooled,50,64449.31919346056,Edwardsville
24900,AIAN,50,36347.64705882352,Edwardsville
24900,Asian,25,127110,Edwardsville
24900,Black,25,17126.2443438914,Edwardsville
24900,Asian,50,127622,Edwardsville
24900,Black,50,31423.88687782805,Edwardsville
25000,Hispanic,50,59866.42857142857,Quincy
25000,Black,75,42382.10526315789,Quincy
25000,Hispanic,-9,59866.42857142857,Quincy
25000,Black,50,29521.62544711293,Quincy
25000,White,75,92465.41935483871,Quincy
25000,Pooled,-9,69168.92236503855,Quincy
25000,Hispanic,75,83300,Quincy
25000,Pooled,50,68640.68824649564,Quincy
25000,AIAN,25,37010,Quincy
25000,White,25,47140.13921113689,Quincy
25000,Asian,25,123160,Quincy
25000,Asian,-9,134330,Quincy
25000,AIAN,50,94655,Quincy
25000,AIAN,75,152300,Quincy
25000,Hispanic,25,36432.85714285714,Quincy
25000,AIAN,-9,94655,Quincy
25000,Asian,50,134330,Quincy
25000,White,50,69802.7792829878,Quincy
25000,Pooled,25,45809.23578947369,Quincy
25000,Black,25,16661.14563106796,Quincy
25000,Black,-9,25824.2375,Quincy
25000,Asian,75,145500,Quincy
25000,White,-9,70662.74553571429,Quincy
25000,Pooled,75,91472.14070351759,Quincy
25101,Pooled,75,80888.93048128342,Mountain Home
25101,Hispanic,25,46096.66666666666,Mountain Home
25101,Hispanic,75,56793.33333333334,Mountain Home
25101,Asian,75,91400,Mountain Home
25101,Black,25,44890,Mountain Home
25101,AIAN,25,38140,Mountain Home
25101,Black,50,57195,Mountain Home
25101,Pooled,-9,59121.02857142857,Mountain Home
25101,White,25,46866.54838709677,Mountain Home
25101,White,75,82861.32075471699,Mountain Home
25101,Asian,25,86460,Mountain Home
25101,White,-9,59069.46695095949,Mountain Home
25101,AIAN,75,78270,Mountain Home
25101,Hispanic,50,51445,Mountain Home
25101,White,50,64863.93457090688,Mountain Home
25101,Pooled,25,47077.84023668639,Mountain Home
25101,AIAN,-9,58205,Mountain Home
25101,Asian,-9,88930,Mountain Home
25101,Pooled,50,63983.3853589849,Mountain Home
25101,Hispanic,-9,51445,Mountain Home
25101,Black,75,69500,Mountain Home
25101,AIAN,50,58205,Mountain Home
25101,Asian,50,88930,Mountain Home
25101,Black,-9,57195,Mountain Home
25102,Hispanic,75,85510,West Plains
25102,Black,-9,34565,West Plains
25102,Hispanic,25,32604,West Plains
25102,Pooled,-9,51226.64054848188,West Plains
25102,Black,25,23435,West Plains
25102,White,25,42112.42165242165,West Plains
25102,Black,75,45695,West Plains
25102,White,75,79569.87012987013,West Plains
25102,Pooled,75,78476.50909090909,West Plains
25102,AIAN,25,23153.33333333333,West Plains
25102,AIAN,50,35420,West Plains
25102,White,50,60841.14589114589,West Plains
25102,Black,50,34565,West Plains
25102,Hispanic,50,59057,West Plains
25102,AIAN,75,47686.66666666666,West Plains
25102,Pooled,25,41181.44772117963,West Plains
25102,White,-9,51386.45230439443,West Plains
25102,Asian,50,74180,West Plains
25102,Hispanic,-9,59057,West Plains
25102,AIAN,-9,35420,West Plains
25102,Asian,75,138100,West Plains
25102,Asian,25,10260,West Plains
25102,Pooled,50,59828.97840604436,West Plains
25102,Asian,-9,74180,West Plains
25103,AIAN,50,50957.5,Harrison
25103,Hispanic,50,44661.66666666667,Harrison
25103,White,25,47015.37074148296,Harrison
25103,Black,50,31770,Harrison
25103,AIAN,25,28925,Harrison
25103,Asian,25,68420,Harrison
25103,White,75,80904.19047619047,Harrison
25103,Black,-9,31770,Harrison
25103,White,50,63959.78060883672,Harrison
25103,Asian,-9,87010,Harrison
25103,Pooled,50,62016.79227941176,Harrison
25103,Hispanic,-9,42372.55813953489,Harrison
25103,Hispanic,75,58723.33333333334,Harrison
25103,Pooled,25,45716.08455882352,Harrison
25103,Pooled,-9,55924.60858585859,Harrison
25103,White,-9,57052.96191819464,Harrison
25103,Black,75,46190,Harrison
25103,Asian,75,105600,Harrison
25103,Hispanic,25,30600,Harrison
25103,Asian,50,87010,Harrison
25103,Black,25,17350,Harrison
25103,AIAN,-9,50957.5,Harrison
25103,AIAN,75,72990,Harrison
25103,Pooled,75,78317.5,Harrison
25104,White,-9,50049.38689217759,Heber Springs
25104,Pooled,-9,49198.69481765835,Heber Springs
25104,AIAN,50,38335,Heber Springs
25104,Black,75,46925,Heber Springs
25104,White,50,59106.16147118188,Heber Springs
25104,Pooled,75,74876.36363636363,Heber Springs
25104,Hispanic,75,54373.33333333334,Heber Springs
25104,Pooled,25,38423.86920980927,Heber Springs
25104,Hispanic,50,44860,Heber Springs
25104,AIAN,75,51180,Heber Springs
25104,Hispanic,-9,44860,Heber Springs
25104,Hispanic,25,35346.66666666666,Heber Springs
25104,Black,-9,35990,Heber Springs
25104,AIAN,-9,38335,Heber Springs
25104,White,75,79218.15384615384,Heber Springs
25104,Pooled,50,56650.11642308645,Heber Springs
25104,Black,25,25055,Heber Springs
25104,Black,50,35990,Heber Springs
25104,AIAN,25,25490,Heber Springs
25104,White,25,38994.16909620991,Heber Springs
25105,White,50,60981.38640829694,Batesville
25105,Black,-9,39697.22222222222,Batesville
25105,AIAN,50,60732.5,Batesville
25105,AIAN,75,94945,Batesville
25105,Black,75,58895.29411764706,Batesville
25105,White,75,83224.49781659388,Batesville
25105,White,25,38738.275,Batesville
25105,Black,25,22520,Batesville
